Matrix Size,CPUs,Function,Implementation,MPI Implementation,Execution Time, Execution Time (no msg)
2048,32,TRANSPOSITION,MPI,SCATTER,0.012870312,0.001441240
2048,32,SYMMETRY,MPI,REDUCE,0.019541025,0.001682281
2048,32,TRANSPOSITION,MPI,SCATTER,0.011988163,0.001224041
2048,32,SYMMETRY,MPI,REDUCE,0.020418406,0.002118111
2048,32,TRANSPOSITION,MPI,SCATTER,0.012790680,0.001226664
2048,32,SYMMETRY,MPI,REDUCE,0.020472288,0.002074003
2048,32,TRANSPOSITION,MPI,SCATTER,0.012076139,0.001214266
2048,32,SYMMETRY,MPI,REDUCE,0.020181656,0.002136707
2048,32,TRANSPOSITION,MPI,SCATTER,0.012106419,0.001185417
2048,32,TRANSPOSITION,MPI,SCATTER,0.010196924,0.001217365
2048,32,TRANSPOSITION,MPI,BROADCAST,0.025077105,0.001698732
2048,32,TRANSPOSITION,MPI,SCATTER,0.010498285,0.001210451
2048,32,TRANSPOSITION,MPI,BROADCAST,0.025894403,0.001706123
2048,32,TRANSPOSITION,MPI,SCATTER,0.010579586,0.001210451
2048,32,TRANSPOSITION,MPI,BROADCAST,0.025734901,0.001710653
2048,32,TRANSPOSITION,MPI,SCATTER,0.010794163,0.001219749
2048,32,TRANSPOSITION,MPI,BROADCAST,0.026513577,0.001797915
2048,32,TRANSPOSITION,MPI,SCATTER,0.010970592,0.001218796
2048,32,TRANSPOSITION,MPI,BROADCAST,0.026501656,0.001926422
